genome_id	coverage	uniq_abundance	multi_abundance	total_abundance	total_abundance_pmkb
13414_6_1	0.06879054531440683	0.00035309970623835	0.0	0.00035309970623835	0.042077270692489246
21673_4_94	0.7168898340459755	0.003663486809488893	0.0	0.003663486809488893	0.43656090174477136
UMGS1018	0.015060701290946171	8.248695643372957e-05	0.0	8.248695643372957e-05	0.009829591849387505
UMGS460	7.523232636230101e-05	7.448745184386238e-07	0.0	7.448745184386238e-07	8.876327618104226e-05
GCF_000455245.1	3.5922349351582886e-05	3.7419113907898836e-07	0.0	3.7419113907898836e-07	4.459063990024763e-05
UMGS1004	0.013236491437990753	7.134225445278927e-05	0.0	7.134225445278927e-05	0.008501528886563619
GCF_000158375.2	0.00018515012108188513	1.0490091845999158e-06	0.0	1.0490091845999158e-06	0.00012500560787644213
GCF_000469365.1	0.00046703519989713094	3.6392353238737477e-06	0.0	3.6392353238737477e-06	0.00043367096355763883
12718_7_36	0.005797682978338261	3.0772943944970734e-05	0.0	3.0772943944970734e-05	0.003667070432234473
GCF_000771025.1	0.0002639629768187334	1.4242606662881298e-06	0.0	1.4242606662881298e-06	0.00016972260393674003
UMGS801	0.0020296719167124566	1.069783952268185e-05	0.0	1.069783952268185e-05	0.0012748124154961567
GCF_000245775.1	0.0019960882134405613	1.5219440923593724e-05	0.0	1.5219440923593724e-05	0.0018136308929640479
12718_7_49	0.0	0.0	0.0	0.0	0.0
GCF_900129655.1	0.035819119037304656	0.0001923278012637617	0.0	0.0001923278012637617	0.022918820980281068
UMGS1141	0.0018798530104827402	9.499537953029006e-06	0.0	9.499537953029006e-06	0.0011320163195869687
UMGS794	0.033815300059220024	0.0001811349100203093	0.0	0.0001811349100203093	0.02158501552431043
GCF_000239735.1	0.0013606021092354016	7.049751861323324e-06	0.0	7.049751861323324e-06	0.0008400865595270329
UMGS1560	0.0	0.0	0.0	0.0	0.0
UMGS852	0.0006945942621876594	3.528417877586078e-06	0.0	3.528417877586078e-06	0.00042046535731522214
14207_7_95	0.024552343446737606	0.0001271914111909077	0.0	0.0001271914111909077	0.015156816456898727
15841_8_90	0.0	0.0	0.0	0.0	0.0
UMGS393	0.005898276580044415	3.164634853881776e-05	0.0	3.164634853881776e-05	0.0037711500473405746
UMGS99	0.013693706201554036	8.294937382047167e-05	0.0	8.294937382047167e-05	0.009884696006120294
GCF_000242435.1	0.003122151112113826	1.96009486859164e-05	0.0	1.96009486859164e-05	0.0023357550547781214
UMGS796	0.002377652669427458	1.3365300390266772e-05	0.0	1.3365300390266772e-05	0.0015926814791176053
UMGS951	0.008267811773817045	4.2146873953187996e-05	0.0	4.2146873953187996e-05	0.005022449446540788
12718_7_73	0.03303680629324453	0.00016924578679911574	0.0	0.00016924578679911574	0.020168243300385576
GCF_000315485.1	0.06053951798981169	0.0003195661688206696	0.0	0.0003195661688206696	0.038081233011710215
12718_7_16	7.369029920481065e-05	8.878349301784415e-07	0.0	8.878349301784415e-07	0.0001057992120280846
UMGS528	0.00012129735325572304	6.004819468105101e-07	0.0	6.004819468105101e-07	7.155667641604673e-05
UMGS1410	0.0014612836689794615	7.234077569205255e-06	0.0	7.234077569205255e-06	0.0008620518077815792
UMGS1318	0.0007752099054599031	5.288956469999339e-06	0.0	5.288956469999339e-06	0.0006302606576475936
20287_6_88	0.04820189566802713	0.0002525071516541662	0.0	0.0002525071516541662	0.03009011784555212
12718_7_6	3.954642211576882e-05	1.9577436690974665e-07	0.0	1.9577436690974665e-07	2.3329532382990784e-05
GCF_000155455.1	0.00012182512401369094	6.121865528326178e-07	0.0	6.121865528326178e-07	7.295146057258952e-05
UMGS1890	0.003197015852949222	1.925513182461629e-05	0.0	1.925513182461629e-05	0.0022945456472768604
UMGS1637	0.0062130138215990924	3.3421729523084775e-05	0.0	3.3421729523084775e-05	0.0039827140473595235
UMGS781	0.017770025793104074	0.00011038861308988738	0.0	0.00011038861308988738	0.013154504159276409
12718_7_68	0.0	0.0	0.0	0.0	0.0
18048_1_46	0.0	0.0	0.0	0.0	0.0
21673_4_22	0.008743792762882216	4.632332478414568e-05	0.0	4.632332478414568e-05	0.005520137915387755
12718_7_42	0.04075330973877729	0.0002118777748459853	0.0	0.0002118777748459853	0.02524850156601046
UMGS101	0.006334397006085015	3.438329419299302e-05	0.0	3.438329419299302e-05	0.004097299293932206
UMGS1293	0.0035786355694918098	2.050384137083915e-05	0.0	2.050384137083915e-05	0.002443348630299586
UMGS1216	0.00768249887258383	4.820676035019879e-05	0.0	4.820676035019879e-05	0.005744578283772494
UMGS1358	0.10915869073919945	0.0005524481782400594	0.0	0.0005524481782400594	0.06583271276835417
GCF_000146325.1	4.272125104293897e-05	5.147138679872166e-07	0.0	5.147138679872166e-07	6.13360882771645e-05
UMGS472	0.03297908340777473	0.0001709298047221244	0.0	0.0001709298047221244	0.020368919983898892
13154_4_42	8.392503251056334e-05	4.154704579730858e-07	0.0	4.154704579730858e-07	4.9509706793880404e-05
GCF_000507865.1	0.0	0.0	0.0	0.0	0.0
UMGS881	0.18449903558713648	0.0009355279007185026	0.0	0.0009355279007185026	0.11148256433931096
GCF_000162275.1	0.4785728516341415	0.00243710794289768	0.0	0.00243710794289768	0.2904189632797371
20298_2_37	0.0	0.0	0.0	0.0	0.0
UMGS1627	0.04425652265473253	0.0002282355626300737	0.0	0.0002282355626300737	0.027197784027482602
UMGS1511	0.011253304211672048	5.934658768819941e-05	0.0	5.934658768819941e-05	0.007072060357779768
UMGS1631	0.0014838630880531177	7.930855628290313e-06	0.0	7.930855628290313e-06	0.0009450836497421575
UMGS827	0.021191505732810804	0.00013291135746658215	0.0	0.00013291135746658215	0.01583843619074689
UMGS1142	0.0004333153555743894	3.6982818398952153e-06	0.0	3.6982818398952153e-06	0.0004407072657527095
UMGS660	0.03357343177226499	0.00017568178458413764	0.0	0.00017568178458413764	0.020935191604765716
UMGS471	0.42810673551911405	0.0022529260511912255	0.0	0.0022529260511912255	0.26847085293847306
12718_7_27	0.3219303780205257	0.0016330420838218083	0.0	0.0016330420838218083	0.19460212681914138
12718_7_61	0.8286264189557481	0.004205256483128044	0.0	0.004205256483128044	0.5011211061514785
UMGS1069	0.005932922554698742	3.2121471250198043e-05	0.0	3.2121471250198043e-05	0.003827768239272467
UMGS786	0.34379579892335066	0.0018178294102828305	0.0	0.0018178294102828305	0.21662238404018044
21673_4_8	0.10878771476400603	0.0005509572748226506	0.0	0.0005509572748226506	0.0656550486537646
UMGS1315	0.08528348000253677	0.00046996617947312673	0.0	0.00046996617947312673	0.056003711701355124
UMGS798	0.0034534142263630183	1.9217375000064925e-05	0.0	1.9217375000064925e-05	0.002290046339860093
UMGS1330	0.005572718471406096	3.445656120157592e-05	0.0	3.445656120157592e-05	0.004106030186930715
GCF_000345525.2	0.0	0.0	0.0	0.0	0.0
21673_4_56	0.0002855388863294869	2.1517625194384848e-06	0.0	2.1517625194384848e-06	0.0002564156593640696
GCF_000826105.1	0.0	0.0	0.0	0.0	0.0
12718_7_56	0.005233056460284561	2.7531466388235233e-05	0.0	2.7531466388235233e-05	0.0032807984354338853
UMGS1473	0.0027276599983468725	1.7379030292497556e-05	0.0	1.7379030292497556e-05	0.002070979242040979
UMGS1612	0.003506469524854982	2.044191328131548e-05	0.0	2.044191328131548e-05	0.0024359689442213506
GCF_000345445.2	0.0	0.0	0.0	0.0	0.0
20298_3_65	0.0607319441112061	0.00031007342631912563	0.0	0.00031007342631912563	0.036950026474874574
UMGS1520	0.002922576063088717	1.5623974676661845e-05	0.0	1.5623974676661845e-05	0.001861837322851605
UMGS634	0.006141735368759769	4.1094627068648576e-05	0.0	4.1094627068648576e-05	0.004897058016828845
20298_3_53	0.0	0.0	0.0	0.0	0.0
GCF_000185585.1	1.2459201893955645	0.006351270394202585	0.0	0.006351270394202585	0.7568517302522464
UMGS335	0.0035347186055004615	1.898585032970232e-05	0.0	1.898585032970232e-05	0.00226245660796646
GCF_000345965.2	0.0	0.0	0.0	0.0	0.0
GCF_001941425.1	0.0	0.0	0.0	0.0	0.0
UMGS1118	0.20129988605920418	0.0010164285087868145	0.0	0.0010164285087868145	0.12112311833790167
UMGS1230	0.008763327770008123	4.711232013345001e-05	0.0	4.711232013345001e-05	0.005614158868396941
18048_2_84	0.10320541135928518	0.0005341805458663045	0.0	0.0005341805458663045	0.0636558428964135
21673_4_81	0.08207807784964949	0.0004202222446917953	0.0	0.0004202222446917953	0.05007595539874655
GCF_000224655.1	0.03351832163713566	0.00017863677405804287	0.0	0.00017863677405804287	0.021287324132180038
UMGS895	8.883670099193654e-05	4.397856484749333e-07	0.0	4.397856484749333e-07	5.240723639985253e-05
UMGS882	0.01711421660701063	0.00010475071038819626	0.0	0.00010475071038819626	0.01248266118142686
21673_4_2	0.5666639680880816	0.0028688343612464488	0.0	0.0028688343612464488	0.3418658182303828
UMGS495	0.0	0.0	0.0	0.0	0.0
20287_6_55	0.05307624257782772	0.00027159681687635	0.0	0.00027159681687635	0.03236494559757698
20287_6_22	0.03129098787577816	0.00016182226281245783	0.0	0.00016182226281245783	0.01928361603290226
20298_2_61	0.006574501429871662	3.382144645925e-05	0.0	3.382144645925e-05	0.00403034647929376
GCF_000189595.1	0.041631776415423226	0.00021354515218875375	0.0	0.00021354515218875375	0.025447195267983787
11861_6_66	0.0	0.0	0.0	0.0	0.0
12718_7_9	0.0004465621303236821	3.842575184100522e-06	0.0	3.842575184100522e-06	0.00045790204104134377
UMGS964	0.015607073291073775	8.322451397874604e-05	0.0	8.322451397874604e-05	0.009917483195442596
12718_7_70	0.001082899600662093	5.479252809237821e-06	0.0	5.479252809237821e-06	0.0006529373986260252
UMGS1436	0.06571780218996168	0.0003387209095780537	0.0	0.0003387209095780537	0.040363815516462724
UMGS475	6.07003100359621	0.031263852480774464	0.0	0.031263852480774464	3.7255697483803885
GCF_000154385.1	6.051932558308336	0.03143874606979702	0.0	0.03143874606979702	3.746411014339176
UMGS223	1.219406022188794	0.006288047911086777	0.0	0.006288047911086777	0.7493177972330003
21673_4_20	0.3783474756030995	0.0019219788414591105	0.0	0.0019219788414591105	0.2290333935387694
GCF_000162575.1	0.0	0.0	0.0	0.0	0.0
UMGS1660	0.6447199584001257	0.003324810097696108	0.0	0.003324810097696108	0.39620235307543966
UMGS1353	0.04708237482535403	0.0002458535489228048	0.0	0.0002458535489228048	0.029297238558876088
UMGS48	0.02861847194817914	0.00015591877230116966	0.0	0.00015591877230116966	0.01858012417526153
GCF_000285835.1	0.0	0.0	0.0	0.0	0.0
UMGS322	0.005626770692892997	3.0524127444336905e-05	0.0	3.0524127444336905e-05	0.0036374201123249446
UMGS362	0.01616313648989156	8.856973885941236e-05	0.0	8.856973885941236e-05	0.01055444910122617
18391_1_1	0.13287247239343047	0.0006809336150653516	0.0	0.0006809336150653516	0.08114373231842756
UMGS178	0.0025782906781892365	1.3062904006025265e-05	0.0	1.3062904006025265e-05	0.0015566462904970549
UMGS1324	0.0022536260609278677	1.1702082531862577e-05	0.0	1.1702082531862577e-05	0.0013944834437971932
UMGS448	0.0075208600558031285	3.919820311658774e-05	0.0	3.919820311658774e-05	0.004671069882121308
GCF_000820745.1	0.0012139382487220006	6.315881735758976e-06	0.0	6.315881735758976e-06	0.0007526346263168194
UMGS697	0.048605819431366264	0.00025635794216352664	0.0	0.00025635794216352664	0.03054899886918303
UMGS883	0.0284357876907295	0.00014747615169657214	0.0	0.00014747615169657214	0.017574055843123524
UMGS1109	0.0004985016873564624	3.7434419576204936e-06	0.0	3.7434419576204936e-06	0.0004460887896238976
UMGS1691	0.06441050657572982	0.0003428520246509419	0.0	0.0003428520246509419	0.04085610153118516
GCF_000162535.1	0.24387967723270365	0.0012452388310685697	0.0	0.0012452388310685697	0.14838939383399682
UMGS1884	0.02583603383953786	0.00013844561109035107	0.0	0.00013844561109035107	0.01649792778389771
UMGS1910	0.008284077152772174	4.3902832701154063e-05	0.0	4.3902832701154063e-05	0.005231698987839296
GCF_001458115.1	0.0	0.0	0.0	0.0	0.0
UMGS1733	0.012527269735503471	6.679205289576724e-05	0.0	6.679205289576724e-05	0.00795930225981315
13414_6_47	0.47561030299191265	0.0024261327231377833	0.0	0.0024261327231377833	0.28911109673499685
12718_7_53	2.5024138693278593	0.012635273907467767	0.0	0.012635273907467767	1.5056875751671879
GCF_000147295.1	0.0	0.0	0.0	0.0	0.0
UMGS1636	0.00309745426157273	2.039076473135653e-05	0.0	2.039076473135653e-05	0.002429873806377486
UMGS1478	0.000972285346761681	9.0417112222103e-06	0.0	9.0417112222103e-06	0.0010774592102420165
13414_6_32	0.019490323802227746	0.00010011360718032202	0.0	0.00010011360718032202	0.011930078883963757
20298_2_57	0.2798701765706085	0.001420756094102057	0.0	0.001420756094102057	0.1693049801609921
GCF_000242175.1	0.07876550208970115	0.00040308439034301096	0.0	0.00040308439034301096	0.04803371598652941
UMGS1227	0.01630220497339377	8.639425574192934e-05	0.0	8.639425574192934e-05	0.010295206767109124
UMGS562	5.944708326711752e-05	0.0	0.0	0.0	0.0
UMGS1502	0.0013167365890596717	7.485001927387996e-06	0.0	7.485001927387996e-06	0.0008919533113967288
UMGS1327	0.0010313728371477903	8.26567723448808e-06	0.0	8.26567723448808e-06	0.0009849828031789135
12718_7_65	0.011689164657001098	6.124587647755677e-05	0.0	6.124587647755677e-05	0.007298389881993685
GCF_000003135.1	0.027321866214536302	0.00014229921309787057	0.0	0.00014229921309787057	0.0169571438408549
UMGS1380	0.0010184974012411624	5.401577260560084e-06	0.0	5.401577260560084e-06	0.0006436811601467597
UMGS424	0.11101037376348587	0.0005780719267708536	0.0	0.0005780719267708536	0.06888617722623369
UMGS1696	0.0036786080605832987	2.126582547668677e-05	0.0	2.126582547668677e-05	0.002534150777451422
UMGS2023	0.0035239583992193076	2.5680668496335034e-05	0.0	2.5680668496335034e-05	0.003060247348818128
UMGS750	0.004570933298639806	2.656986683915702e-05	0.0	2.656986683915702e-05	0.0031662090324706695
UMGS1285	0.0013788286868284903	8.390438256562821e-06	0.0	8.390438256562821e-06	0.0009998500013242637
GCF_000209425.1	0.0179962686635615	9.612685810098089e-05	0.0	9.612685810098089e-05	0.011454996301818439
UMGS16	0.0025102852961434974	1.3365276343795003e-05	0.0	1.3365276343795003e-05	0.0015926786136099768
20298_3_36	6.625277088411562e-05	9.201773733904948e-07	0.0	9.201773733904948e-07	0.0001096533124814319
GCF_000158015.1	0.00042721368319102883	2.1446470039710285e-06	0.0	2.1446470039710285e-06	0.0002555677360575612
UMGS1163	0.05704071770768227	0.00034244423033432357	0.0	0.00034244423033432357	0.04080750655491059
GCF_000188175.1	0.036886284999580576	0.00019793077512519122	0.0	0.00019793077512519122	0.023586501648616625
UMGS1963	0.00026221514951331546	1.762790921097919e-06	0.0	1.762790921097919e-06	0.0002100636999998831
20298_3_24	0.021818525743125126	0.00011367284511142381	0.0	0.00011367284511142381	0.013545871009335035
UMGS268	0.011881126125613324	5.919786887672044e-05	0.0	5.919786887672044e-05	0.007054338219876199
GCF_000345505.2	0.0	0.0	0.0	0.0	0.0
UMGS1743	0.0031820340803611065	1.7074329211693743e-05	0.0	1.7074329211693743e-05	0.0020346694133133907
UMGS248	0.00010698475387813112	5.296274944461936e-07	0.0	5.296274944461936e-07	6.311327666456423e-05
UMGS253	0.10957501368950044	0.0005827258029944209	0.0	0.0005827258029944209	0.0694407582869616
UMGS1658	0.0006441470313431741	3.1888466898176936e-06	0.0	3.1888466898176936e-06	0.00038000021805097264
UMGS2025	0.023060380873429362	0.00011965510243071738	0.0	0.00011965510243071738	0.014258749145818464
GCF_000218645.2	0.0	0.0	0.0	0.0	0.0
15841_8_64	3.948629555762007e-05	4.90512988293417e-07	0.0	4.90512988293417e-07	5.845218056531557e-05
UMGS131	0.002918426795901719	1.899664085113635e-05	0.0	1.899664085113635e-05	0.0022637424648597718
GCF_000159215.1	0.0	0.0	0.0	0.0	0.0
GCF_900095865.1	0.08728147306997887	0.0004582407974997739	0.0	0.0004582407974997739	0.054606451770097736
UMGS340	0.026924989448964327	0.00014040190044000951	0.0	0.00014040190044000951	0.016731049803157753
20298_2_24	0.0	0.0	0.0	0.0	0.0
UMGS295	0.0023606826510633597	1.2437233825257821e-05	0.0	1.2437233825257821e-05	0.001482088047895178
GCF_000159915.2	0.0	0.0	0.0	0.0	0.0
14207_7_35	0.06980601983317769	0.0003581343345212911	0.0	0.0003581343345212911	0.0426772242278637
UMGS937	0.0037645387858242017	2.068427904299012e-05	0.0	2.068427904299012e-05	0.002464850559188459
UMGS1573	0.013966310742551717	7.076073508252917e-05	0.0	7.076073508252917e-05	0.008432231893326127
UMGS1375	0.023710515358426793	0.0001247325054723552	0.0	0.0001247325054723552	0.014863799952781327
UMGS571	0.001883912272693401	1.0262904375165377e-05	0.0	1.0262904375165377e-05	0.0012229831910238627
14207_7_9	0.0910714874045374	0.00046388729647274334	0.0	0.00046388729647274334	0.05527931912612471
UMGS1581	1.5442143952030725	0.007838431325642683	0.0	0.007838431325642683	0.9340698699729842
14207_6_7	9.84536684141347e-05	1.014986272310667e-06	0.0	1.014986272310667e-06	0.00012095125363924208
14207_7_13	0.1474043016738042	0.0007559501898853505	0.0	0.0007559501898853505	0.09008311309206594
UMGS969	0.004408315475085635	2.4256281322241533e-05	0.0	2.4256281322241533e-05	0.002890509669527097
20298_2_30	0.4250601717693665	0.0021922748556881043	0.0	0.0021922748556881043	0.2612433284576533
UMGS201	0.00018839745697687163	1.2845281157513976e-06	0.0	1.2845281157513976e-06	0.00015307131748815495
UMGS212	0.0016656482008724305	8.972325822321673e-06	0.0	8.972325822321673e-06	0.00106919087072873
GCF_000517805.1	0.0	0.0	0.0	0.0	0.0
UMGS1091	0.1524527368775992	0.0008645610880071935	0.0	0.0008645610880071935	0.10302577512119342
GCF_000829905.1	0.00109942306599415	6.665296188222352e-06	0.0	6.665296188222352e-06	0.0007942727422382328
18048_1_42	0.00041186970431315357	3.0690738026315465e-06	0.0	3.0690738026315465e-06	0.00036572743303667265
GCF_000345185.2	0.0	0.0	0.0	0.0	0.0
20427_4_27	0.018176611998504195	9.573160959452962e-05	0.0	9.573160959452962e-05	0.01140789635213588
UMGS927	0.010517309396341809	6.051170385478317e-05	0.0	6.051170385478317e-05	0.007210901901579998
UMGS1567	0.008808371179983697	4.6580492755069784e-05	0.0	4.6580492755069784e-05	0.005550783441664991
11861_6_57	0.1376979847794243	0.0006978295741409459	0.0	0.0006978295741409459	0.08315714618162998
20298_2_58	0.00031998546864670435	1.5840864784490315e-06	0.0	1.5840864784490315e-06	0.00018876831211244057
UMGS388	0.0010078191818542134	5.215105727576784e-06	0.0	5.215105727576784e-06	0.0006214602037676984
UMGS702	0.35982113252035514	0.0018292008989426371	0.0	0.0018292008989426371	0.21797747213020643
UMGS1903	0.02863227100888214	0.00015095456780461495	0.0	0.00015095456780461495	0.01798856271915144
GCF_000158315.2	0.0	0.0	0.0	0.0	0.0
13470_2_55	0.047110545991407723	0.00024186899685103098	0.0	0.00024186899685103098	0.02882241778403474
GCF_000010185.1	0.0014113572988916517	9.06006825251417e-06	0.0	9.06006825251417e-06	0.0010796467332548074
13470_2_89	0.1177453416516302	0.0006100586032506718	0.0	0.0006100586032506718	0.07269788259164645
20298_3_70	8.523834124117377e-05	6.901889979042411e-07	0.0	6.901889979042411e-07	8.22466537941302e-05
UMGS1319	0.008715724392452728	4.456904518867872e-05	0.0	4.456904518867872e-05	0.005311088470982534
UMGS1748	0.015822234761558092	8.413670451138995e-05	0.0	8.413670451138995e-05	0.010026184752784799
15841_8_83	0.0002999113698402972	1.709592499089642e-06	0.0	1.709592499089642e-06	0.0002037242883161346
UMGS1758	0.020467778773598542	0.00010639220561450172	0.0	0.00010639220561450172	0.012678270630422154
GCF_001368795.1	0.0	0.0	0.0	0.0	0.0
UMGS1495	0.08496732026143791	0.00046553647316942764	0.0	0.00046553647316942764	0.05547584394067464
UMGS558	0.010674825214331357	5.9946242971224546e-05	0.0	5.9946242971224546e-05	0.0071435185244682385
UMGS2072	0.007201204286105895	3.648784814318954e-05	0.0	3.648784814318954e-05	0.004348089324863557
UMGS1304	0.0	0.0	0.0	0.0	0.0
UMGS868	0.00016483599310244935	6.554115033894606e-07	0.0	6.554115033894606e-07	7.810237945786895e-05
UMGS1868	0.014019771188674776	7.798137641784982e-05	0.0	7.798137641784982e-05	0.009292682566809768
13414_6_8	0.0002815684269667295	1.7300671395805192e-06	0.0	1.7300671395805192e-06	0.0002061641572116485
13470_2_90	0.035839421818588346	0.0001861070740416801	0.0	0.0001861070740416801	0.02217752548044574
UMGS1777	0.0029309949007929816	1.6045592522589315e-05	0.0	1.6045592522589315e-05	0.001912079585641535
20287_6_70	0.0013107206944624904	6.584330347266361e-06	0.0	6.584330347266361e-06	0.0007846244147359421
20427_4_23	0.2705153297916655	0.0013951736691640941	0.0	0.0013951736691640941	0.16625644004592802
UMGS2017	0.0028718951594066014	1.5263736553457538e-05	0.0	1.5263736553457538e-05	0.0018189093997861858
UMGS668	0.006230914321068802	3.209298678865793e-05	0.0	3.209298678865793e-05	0.0038243738767805755
UMGS767	0.003998487433591881	2.5067214803097028e-05	0.0	2.5067214803097028e-05	0.0029871448889416557
UMGS1136	1.599568018111767	0.008351819044766725	0.0	0.008351819044766725	0.9952479271792969
UMGS1249	0.002623717680706283	1.3128687393834365e-05	0.0	1.3128687393834365e-05	0.0015644853947698973
UMGS1891	0.0	0.0	0.0	0.0	0.0
UMGS108	0.73557814818928	0.003793677876606528	0.0	0.003793677876606528	0.4520751734251759
UMGS1751	0.04827943876764364	0.00025440477692275347	0.0	0.00025440477692275347	0.030316249135634122
UMGS734	0.00036827155341953214	2.179121617867054e-06	0.0	2.179121617867054e-06	0.00025967591750119834
14207_7_66	0.09770517384601597	0.0004973591913921614	0.0	0.0004973591913921614	0.059268011153424796
UMGS382	0.0006997284159116324	3.651550767966771e-06	0.0	3.651550767966771e-06	0.00043513853848235593
13414_6_62	0.09964514882046328	0.0005327152180442117	0.0	0.0005327152180442117	0.06348122650808433
UMGS959	0.0030150932516577866	1.5913252181987696e-05	0.0	1.5913252181987696e-05	0.0018963091949086932
20298_3_27	0.0	0.0	0.0	0.0	0.0
GCF_000165085.1	4.895409667691211e-05	3.809657328942576e-07	0.0	3.809657328942576e-07	4.539793713884779e-05
UMGS454	0.07824882941838388	0.0004057297254545072	0.0	0.0004057297254545072	0.04834894842539086
UMGS1482	0.022911830979090445	0.00011823710416010467	0.0	0.00011823710416010467	0.014089772802819818
GCF_000155085.1	0.0002669218065365372	2.437642068826824e-06	0.0	2.437642068826824e-06	0.00029048261261420947
UMGS519	0.001175528586094825	6.1447010933786596e-06	0.0	6.1447010933786596e-06	0.0007322358151609454
GCF_001025155.1	9.990237263189339e-05	4.94566201147987e-07	0.0	4.94566201147987e-07	5.893518333037848e-05
GCF_000163915.2	0.0	0.0	0.0	0.0	0.0
8080_1_94	0.010769473677407004	5.509233197839027e-05	0.0	5.509233197839027e-05	0.006565100238770568
UMGS604	0.0015542944439018143	9.065499108364297e-06	0.0	9.065499108364297e-06	0.001080293903410037
UMGS86	1.0090620187824213	0.005242424735865323	0.0	0.005242424735865323	0.6247156845469185
UMGS502	0.0	0.0	0.0	0.0	0.0
UMGS119	0.07315504403438958	0.0003783649719381468	0.0	0.0003783649719381468	0.045088016397416004
GCF_000156015.1	4.175412723919779	0.021181960698530754	0.0	0.021181960698530754	2.5241569969138244
GCF_000345125.2	0.0	0.0	0.0	0.0	0.0
UMGS610	1.838014983723013	0.009267374255588373	0.0	0.009267374255588373	1.104350437770617
UMGS1624	0.006688353622103796	3.6614340348399534e-05	0.0	3.6614340348399534e-05	0.004363162820154199
UMGS1300	0.0013094762624907318	7.226690190346202e-06	0.0	7.226690190346202e-06	0.0008611714877629878
UMGS1434	0.005951276576341435	3.1839722766423796e-05	0.0	3.1839722766423796e-05	0.003794193566143271
UMGS1862	0.0025976380473240364	1.274740590289876e-05	0.0	1.274740590289876e-05	0.0015190498301951034
UMGS511	0.002521840780719875	1.2681670592700521e-05	0.0	1.2681670592700521e-05	0.001511216455110393
UMGS232	0.0018135667535473835	1.1503472942725535e-05	0.0	1.1503472942725535e-05	0.001370816050999641
UMGS692	0.08331815783452635	0.000442424157526347	0.0	0.000442424157526347	0.05272165540847661
UMGS809	0.013178095682664764	7.459725956794623e-05	0.0	7.459725956794623e-05	0.008889412900387875
UMGS1708	9.758595433816787e-05	1.0493113369695468e-06	0.0	1.0493113369695468e-06	0.00012504161398696196
UMGS1943	0.004226968354314144	2.2512235103565167e-05	0.0	2.2512235103565167e-05	0.0026826796896462263
11861_6_92	0.4348616617674513	0.0022631843739815273	0.0	0.0022631843739815273	0.26969329016306565
UMGS1015	5.252672990958929e-05	5.548598229886193e-07	0.0	5.548598229886193e-07	6.6120097399682e-05
12718_7_30	0.04456960465111478	0.00023267961441663897	0.0	0.00023267961441663897	0.02772736127348723
GCF_001078425.1	0.011202467749622854	5.7987392359956664e-05	0.0	5.7987392359956664e-05	0.006910091291422541
UMGS630	0.008409445234396318	4.662011054450918e-05	0.0	4.662011054450918e-05	0.00555550451172262
UMGS1192	0.008645620305649403	5.012204285348247e-05	0.0	5.012204285348247e-05	0.005972813705437941
20287_6_48	0.055700451754480025	0.00028234655001107943	0.0	0.00028234655001107943	0.03364594193654506
UMGS749	0.00020175088987534873	1.099459890328876e-06	0.0	1.099459890328876e-06	0.00013101758682765546
20298_2_62	0.006327507988004961	3.295577077085917e-05	0.0	3.295577077085917e-05	0.003927187882362669
18048_1_89	0.07982712744854291	0.000409434990293111	0.0	0.000409434990293111	0.04879048782303639
UMGS1722	0.007483915748207167	3.990454349504549e-05	0.0	3.990454349504549e-05	0.004755241221774987
UMGS1284	0.00011172762029062522	5.558588074160459e-07	0.0	5.558588074160459e-07	6.62391417869408e-05
14207_7_39	0.017732029346219348	9.201760583799931e-05	0.0	9.201760583799931e-05	0.010965315577766845
20287_6_81	0.7788476495781614	0.003940885544301839	0.0	0.003940885544301839	0.46961723526264576
UMGS1340	0.23477943410530486	0.0012108017254257445	0.0	0.0012108017254257445	0.1442856820766699
UMGS1488	0.09150940909926779	0.0004634294907576169	0.0	0.0004634294907576169	0.05522476452112331
UMGS1320	0.005326838801348155	2.8278709742537574e-05	0.0	2.8278709742537574e-05	0.0033698439949080114
UMGS1883	0.0025580575493237712	1.3278263946658559e-05	0.0	1.3278263946658559e-05	0.0015823097457711543
GCF_000156395.1	0.0	0.0	0.0	0.0	0.0
GCF_001375535.1	1.5157269479813185e-05	2.134826687297632e-07	0.0	2.134826687297632e-07	2.543974940107623e-05
GCF_001486445.1	0.00166254458283571	1.1479018983905937e-05	0.0	1.1479018983905937e-05	0.0013679019850104139
UMGS1309	0.0018593278982710225	9.618086051497257e-06	0.0	9.618086051497257e-06	0.0011461431521535225
14207_7_31	0.02826971069544639	0.00014427474852265744	0.0	0.00014427474852265744	0.017192559326517323
GCF_000178275.1	0.13956635586519758	0.0007205607326281324	0.0	0.0007205607326281324	0.08586591396568921
UMGS1063	0.00029208061721187764	1.850954481697577e-06	0.0	1.850954481697577e-06	0.00022056974670291084
UMGS622	0.06436442750674397	0.00033965743121937015	0.0	0.00033965743121937015	0.04047541650030622
UMGS1215	0.09522584689705402	0.0005291810140177653	0.0	0.0005291810140177653	0.06306007164197723
GCF_900119705.1	0.005642866159614381	3.1708217393931526e-05	0.0	3.1708217393931526e-05	0.0037785226747261633
UMGS1971	0.03351228123162177	0.00017305435782763787	0.0	0.00017305435782763787	0.020622093222340827
UMGS1110	0.000834203919978794	4.252526355032085e-06	0.0	4.252526355032085e-06	0.0005067540397409588
UMGS1271	0.0027125330785337577	1.3996558712764489e-05	0.0	1.3996558712764489e-05	0.0016679056349108514
